"BldrId"	"SubCode"	"Sub"	"Active"	"MstrPlan"	"SubLocation"	"SubLocCity"	"SubLocZip"	"LotsSigned"	"LotsPaid"	"ContractDate"	"ExpDate"	"AddendumDate"	"AddendumLots"	"AmmendedDate"	"AmmendedLots"	"Rater"	"SolarCommunity"	"Parcel"	"SubComment"
"PUL02"	"PULCLA"	"Sun City Festival - DW - Classics"	0	"Festival Ranch"	"Canyon Springs Blvd & Bell Road"	"Buckeye"	"85374"	2450	375	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULCLA70SR"	"AMR-Classics"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	51	13	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"PUL02"	"PULCNY"	"INACTIVE-White Tank Foothills - Canyon"	0	"White Tank Foothills"	"Las Palmaritas Drive & Olive Avenue"	"Waddell"	"85355"	106	96	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULCNY70"	"White Tank Foothills-Canyon/5400s"	1	"White Tank Foothills"	"Las Palmaritas Dr. & Olive Ave."	"Phoenix"	"85355"	11	7	3/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULCOM"	"INACTIVE-White Tank Foothills - Compass"	0	"White Tank Foothills"	"Las Palmaritas Drive & Olive Avenue"	"Waddell"	"85355"	190	91	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULCOM70"	"White Tank Foothills-Compass/4500s"	1	"White Tank Foothills"	"Las Palmaritas Dr. & Olive Ave."	"Phoenix"	"85355"	55	3	3/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULCOT"	"Sun City Festival - DW - Cottage"	0	"Festival Ranch"	"Canyon Springs Blvd & Bell Road"	"Buckeye"	"85374"	951	207	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULCOT70SR"	"AMR-Cottages"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	28	10	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"PUL01"	"PULCTR"	"INACTIVE-AMR Unit 39 - Cantera/Andover/FC (4500s)"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch"	"Florence"	"85232"	55	32	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"Pulte Parkside"	"4500s"
"PUL01"	"PULCTR1"	"AMR Unit 39/Cantera/Andover/FC 4500s"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	24	16	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULCTR70"	"AMR-Pulte 4500s"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	54	2	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULDES"	"INACTIVE-AMR Unit 23 - Destiny/FC 3500s"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	166	139	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"First Choice"
"PUL01"	"PULDES1"	"INACTIVE-AMR Unit 23/Destiny/FC 3500s"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	27	28	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULDIS"	"INACTIVE-White Tank Foothills - Discovery"	0	"White Tank Foothills"	"Las Palmaritas Drive & Olive Avenue"	"Waddell"	"85355"	108	71	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULDIS70"	"White Tank Foothills-Discovery/6500s"	1	"White Tank Foothills"	"Las Palmaritas Dr. & Olive Ave."	"Phoenix"	"85355"	26	13	3/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULDSC"	"INACTIVE-AMR Unit 12 - Discovery"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	88	0	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULDSC1"	"AMR-Unit 12/discovery"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	88	0	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL03"	"PULDVY"	"Red Rock - Discovery Series"	0	"Red Rock"	"I-10 & Red Rock"	"Red Rock"	"85245"	322	67	5/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"3500S"
"PUL02"	"PULEST"	"Sun City Festival - DW - Estates"	0	"Festival Ranch"	"Canyon Springs Blvd & Bell Road"	"Buckeye"	"85374"	863	102	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULEST70SR"	"AMR-Estates"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	10	1	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"PUL02"	"PULFC1"	"Sun City Festival - FC Festival Foothills"	0	"Festival Ranch"	"Canyon Springs Blvd. & Desert Vista Blvd."	"Buckeye"	"85374"	84	0	6/17/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULFOO"	"Vista de Montana - Foothills / 48'S"	1		"Woodlands Ave & Van Buren Street"	"Buckeye"	"85326"	890	179	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL01"	"PULHER"	"INACT- DW-Unit 13 - Heritage/Celebration, 3000's"	0	"Anthem at Merrill Ranch/ Del Webb Parkside"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	119	93	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULHER1"	"AMR-DW/unit13/heritage/celebration/3000s"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	29	0	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULHOL"	"Sun City Festival - DW-Holiday"	0	"Festival Ranch"	"Canyon Springs Blvd. & Bell Rd."	"Buckeye"	"85374"	172	37	6/17/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULHOL70SR"	"AMR-Holiday Series"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	17	3	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"PUL03"	"PULHOM"	"INACTIVE-Red Rock - Homestead"	0	"Red Rock"	"I-10 & Red Rock"	"Red Rock"	"85245"	144	62	6/15/09 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"2500s"
"PUL03"	"PULHOM70"	"Red Rock 2400s/Homestead Series"	1		"I-10 & Red Rock"	"Red Rock"	"85245"	81	4	5/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULINS"	"INACTIVE-AMR DW-Unit 21 - Inspiration/Radiance"	0	"Anthem at Merrill Ranch/ Del Webb Parkside"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	91	27	7/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0	"dba Del Webb"	"CLOSED"
"PUL01"	"PULJUB"	"INACTIVE-AMR DW-Unit 11 - Jubilation/Premier"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	129	126	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULJUB1"	"AMR DW/Unit 11/Jubilation/Premier"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	6	9	1/1/10 0:00:00	1/1/12 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULLEG"	"INACTIVE-AMR DW-Unit 6 - Legacy/Cottages"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	112	97	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULLEG1"	"AMR-DW/Unit 6/Legacy/Cottages"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	19	6	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL03"	"PULLGD"	"INACTIVE-Red Rock - Legend Series"	0	"Red Rock"	"I-10 & Red Rock"	"Red Rock"	"85245"	214	74	5/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"4500s"
"PUL03"	"PULLGD70"	"Red Rock - 4500s/Legend Series"	1		"I-10 & Red Rock"	"Red Rock"	"85245"	150	11	5/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULLIB"	"INACTIVE-AMR Unit 14 - Liberty"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	107	0	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULLIB1"	"AMR-Unit 14/liberty"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	107	0	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULLON"	"INACTIVE-Lone Mountain"	1	"Lone Mountain"	"56th St. & Lone Mountain Rd."	"Scottsdale"	"85260"	84	13	12/1/08 0:00:00	12/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULLON70"	"Lone Mountain"	1		"56th St. & Lone Mountain Rd."	"Scottsdale"	"85260"	68	7	12/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULMAJ"	"INACTIVE-Fireside Sienna Hills-DW - Majesty Series"	0		"Verrado Way and I-10"	"Buckeye"	"85326"	261	0	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0	"dba Del Webb"	"PENDING 2009"
"PUL02"	"PULMIR"	"INACTIVE-Corte Bella - Miramar"	0	"Corte Bella"	"Pedarro Drive & Mission Drive"	"Sun City West"	"85375"	45	38	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0		"CLOSED OUT"
"PUL02"	"PULMNU"	"Stetson Monument 3500s"	0	"Stetson Valley"	"Happy Valley Rd & 51st Ave"	"Glendale"	"85310"	61	7	3/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULMNU70"	"Stetson Monument Series 3500s"	1	"Stetson Valley"	"Happy Valley Rd & 51st Ave"	"Glendale"	"85310"	38	20	3/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULMOD"	"INACTIVE-AMR Model Home Park/Unit 2/Holiday series"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	34	12	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULMOD1"	"AMR-Unit 2/holiday Series/model Home Park"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	22	6	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULMON"	"INACTIVEFireside Sienna Hills-DW - Monument Series"	0		"Verrado Way and I-10"	"Buckeye"	"85326"	338	0	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0	"dba Del Webb"	"PENDING 2009"
"PUL01"	"PULNOL"	"INACTIVE-Northgate Ledgestone"	0		"Grandview Road and 19 Avenue"	"Phoenix"	"85023"	249	220	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0		"Bldr List has 3500"
"PUL01"	"PULNOL1"	"Northgate Ledgestone"	1		"Grandview Rd. & 19th Ave"	"Phoenix"	"85023"	31	15	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULNOR"	"INACTIVE-Northgate Ridgerock"	0		"Grandview Road and 19 Avenue"	"Phoenix"	"85023"	276	164	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0		"Bldr List has Cluster"
"PUL01"	"PULNOR1"	"INACTIVE-Northgate Ridgerock"	0		"Grandview Rd & 19th Ave"	"Phoenix"	"85023"	120	15	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULNOR70"	"Northgate - Ridgerock"	1		"Grandview Rd. & 19th Ave."	"Phoenix"	"85023"	42	20	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULOVR"	"INACTIVE-AMR DW-Unit 4 - Overlook/Classics/5000's"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	140	74	7/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0	"dba Del Webb"	"CLOSED"
"PUL02"	"PULPEA"	"Festival Foothills - Peak"	1	"Festival Ranch"	"Canyon Springs Blvd & Desert Vista Blvd"	"Buckeye"	"85374"	203	47	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"Changed name from Festival Foothills - Cedar Creek Series - 6/13/07"
"PUL02"	"PULPIN"	"Vista De Montana - Pinnacles / 58'S"	1		"Woodlands Ave & Van Buren Street"	"Buckeye"	"85326"	210	65	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULPIN70"	"Vista De Montana - HERS 70 - Pinnacles & Foothills"	1		"Woodlands Ave & Van Buren St"	"Buckeye"	"85326"	67	65	4/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULPRE"	"Sun City Festival - DW- Premiers"	0	"Festival Ranch"	"Canyon Springs Blvd & Bell Road"	"Buckeye"	"85374"	2639	334	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULPRE70SR"	"AMR-Premiers"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	42	10	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"PUL02"	"PULPRO"	"Stetson Prospector / 5000's"	1	"Stetson Valley"	"Happy Valley Road and 51 Avenue"	"Glendale"	"85310"	83	47	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"Added 6/19/07"
"PUL02"	"PULPRS"	"INACTIVE-Corte Bella - Presidio"	0	"Corte Bella"	"Pedarro Drive & Mission Drive"	"Sun City West"	"85375"	52	20	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0		"CLOSED OUT"
"PUL01"	"PULREU"	"INACTIVE-AMR DW-Unit 8 - Reunion/Estates"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	91	28	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"dba Del Webb"	"CLOSED"
"PUL01"	"PULREU1"	"AMR-DW/unit 8/reunion/estates"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	63	14	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULRID"	"Festival Foothills - Ridge"	1	"Festival Ranch"	"Canyon Springs Blvd & Desert Vista Blvd"	"Buckeye"	"85374"	424	62	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"Changed name from Festival Foothills - Oak Creek Series - 6/13/07"
"PUL01"	"PULSAV"	"INACTIVE-AMR Savoy/Unit 29"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	86	0	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULSAV1"	"AMR-Unit 29/savoy"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	86	0	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULSER"	"INACTIVE-AMR Unit 10 - Serenity"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"FLORENCE"	"85232"	31	0	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0
"PUL01"	"PULSER1"	"AMR-Unit 10/serenity"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	31	0	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULSMT"	"White Tank Foothills - Summit"	1	"White Tank Foothills"	"Las Palmaritas Drive & Olive Avenue"	"Waddell"	"85355"	95	102	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULSON"	"Festival Foothills - Sonoran"	1	"Festival Ranch"	"Canyon Springs Blvd & Desert Vista Blvd"	"Buckeye"	"85374"	336	97	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"Changed name from Festival Foothills - Phoenix Series - 6/13/07"
"PUL02"	"PULSPL"	"INACTIVEFireside Sienna Hills-DW - Splendor Series"	0	"Verrado"	"Verrado Way and I-10"	"Buckeye"	"85326"	204	0	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0	"dba Del Webb"	"PENDING 2009"
"PUL02"	"PULSTC"	"INACTIVE-Stetson Centennial / 7000'S"	0	"Stetson Valley"	"Happy Valley Road 51 Avenue"	"Glendale"	"85310"	132	57	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"CLOSED OUT"
"PUL02"	"PULSTD"	"Stetson Discovery / 6500'S"	1	"Stetson Valley"	"Happy Valley Road 51 Avenue"	"Glendale"	"85310"	154	58	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULSTH"	"Stetson Harmony / Cluster / 6-pack"	1	"Stetson Valley"	"Happy Valley Road 51 Avenue"	"Glendale"	"85310"	171	110	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULSTL"	"INACTIVE-Stetson Legend / 4000's"	0	"Stetson Valley"	"Happy Valley Road 51 Avenue"	"Glendale"	"85310"	121	60	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0		"CLOSED OUT"
"PUL02"	"PULSTP"	"Stetson Pioneer / 5500's"	1	"Stetson Valley"	"Happy Valley Road 51 Avenue"	"Glendale"	"85310"	223	69	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL01"	"PULSTR"	"INA Stratford/Unit 54 (Holiday,Cottage,Classic, .."	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	101	24	1/1/08 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"Estates, Premier"
"PUL01"	"PULSTR1"	"AMR-Unit 54/Stratford/Holiday/Cottages/Classics"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	84	58	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULSTT"	"Stetson Treasure / 4500's"	1	"Stetson Valley"	"Happy Valley Road and 51 Avenue"	"Glendale"	"85310"	238	126	7/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"PULSUM"	"INACTIVE-Verrado - Summerfield Point"	0	"Verrado"	"Verrado Way and I-10"	"Buckeye"	"85326"	61	40	12/1/06 0:00:00	3/1/10 0:00:00				0	"EFL"	0		"CLOSED OUT"
"PUL01"	"PULTAP"	"INACTIVE-AMR DW-Unit 15 - Tapestry"	0	"Anthem at Merrill Ranch/ Del Webb Parkside"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	45	34	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"dba Del Webb"
"PUL01"	"PULTAP1"	"AMR-DW/Unit 15/Tapestry/5400s"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	13	16	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULTAR"	"Tartesso"	1		"Sun Valley Parkway & WHY 10"	"Buckeye"	"85326"	147	85	12/1/06 0:00:00	3/1/10 0:00:00				0	"EFL"	0		"CLOSING OUT"
"PUL02"	"PULTDR70"	"Tierra Del Rio"	1		"Happy Valley Rd & 107th Ave"	"Peoria"	"85383"	231	54	5/1/10 0:00:00	12/31/11 0:00:00			6/1/11 0:00:00	0	"EFL"	0	"TDR Parcel 6"	" adding three plans"
"PUL01"	"PULTRA"	"INACTIVE-AMR Unit 25 - Tradition/FC 4000s"	0	"Anthem at Merrill Ranch"	"Hunt Highway and Merrill Ranch Pkwy"	"Florence"	"85232"	88	42	7/1/06 0:00:00	1/1/10 0:00:00				0	"EFL"	0	"First Choice"
"PUL01"	"PULTRA1"	"AMR Unit 25/Tradition/FC 4000s"	0	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85232"	46	27	1/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL01"	"PULTRA70"	"AMR-FC/4000"	1	"Anthem at Merrill Ranch"	"Hunt Hwy & Merrill Ranch Pkwy"	"Florence"	"85132"	76	16	3/1/11 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"PUL02"	"PULTRL"	"White Tank Foothills - Trailhead"	1	"White Tank Foothills"	"Las Palmaritas Drive & Olive Avenue"	"Waddell"	"85355"	80	76	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"PUL02"	"REFSTA70"	"Centex Reflections/Stargazer -- Canyon Trails"	1		"Van Buren & Cotton Ln."	"Goodyear"	"85338"	31	6	4/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"BEA01"	"REGSUP70SRS"	"Regency At Surprise Farms"	1		"Nw Of Citrus & Greenway"	"Surprise"	"85388"	56	3	12/1/10 0:00:00	12/31/11 0:00:00			2/1/11 0:00:00	0	"Energy Inspectors"	1	"NA"	" "
"RES01"	"RESCON"	"Custom homes"	1		"Yavapai County - Prescott valley"	"Prescott"	"86302"	5	4	1/1/09 0:00:00	1/1/11 0:00:00				0	"E3"	0
"RIC02"	"RICBEM70"	"Bennett At Estrella Mountain"	1	"Estrella Mountain Ranch"	"179th Ave & Ray Rd"	"Goodyear"	"85338"	92	7	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"RIC02"	"RICBMP70"	"Bennett At Marley Park"	1	"Marley Park"	"Waddell & Bullard"	"Surprise"	"85374"	56	0	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"RIC02"	"RICCPV70"	"Cottages At Palm Valley"	1		"W Mcdowell Rd & N 159th Ave"	"Goodyear"	"85395"	76	4	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"RIC01"	"RICCUS"	"INACTIVE-Custom Homes"	0	"Custom Homes"	"N. AZ"	"Williams"	"86046"	5	0	9/1/08 0:00:00	9/1/10 0:00:00				0	"E3"	0
"RIC02"	"RICDAS70"	"Davis At Savannah"	1		"Perryville Rd & Camelback Rd."	"Litchfield Park"	"85351"	65	15	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"RIC02"	"RICDAV70"	"Davis At Verrado"	1	"Verrado"	"I-10 & Verrado Way"	"Buckeye"	"85396"	95	17	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"RIC02"	"RICTRA70"	"Tramonto"	1		"27th Ave & Carefree Hwy"	"Phoenix"	"85086"	55	5	3/1/11 0:00:00	12/31/11 0:00:00				0	"Energy Inspectors"	0	"NA"	" "
"ROB01"	"ROBPEB"	"PebbleCreek"	1	"PebbleCreek"	"N. Pebble Creek Pkwy & I-10"	"Goodyear"	"85338"	778	86	11/1/08 0:00:00	11/1/10 0:00:00				0	"EFL"	0
"ROB01"	"ROBPEB70"	"Pebblecreek"	1	"Pebblecreek"	"N. Pebblecreek Pkwy & I-10"	"Goodyear"	"85338"	154	89	5/15/10 0:00:00	11/1/10 0:00:00				0	"EFL"	0	"NA"	" "
"ROB01"	"ROBPEB70SR"	"Pebblecreek - 70SR"	1		"N. Pebblecreek Pkwy & I-10"	"Goodyear"	"85338"	503	29	12/1/10 0:00:00	12/31/11 0:00:00				0	"EFL"	1	"NA"	" "
"ROB01"	"ROBPIN"	"Pinewood Fairway Condominiums"	0		"I-17 & Pinewood Blvd."	"Munds Park"	"86017"	8	8	11/1/10 0:00:00	12/31/11 0:00:00				0	"E3"	0	"NA"	" "
"ROS01"	"ROSCAN"	"INACTIVE-Stone Canyon"	0	"Estrella Mountain Ranch"	"Estrella Parkway & Ray Road"	"Goodyear"	"85338"	67	0	12/1/06 0:00:00	12/31/07 0:00:00				0	"EFL"	0
"ROS01"	"ROSDCR"	"Rosewood Homes at D.C. Ranch"	1	"DC Ranch"	"DESERT CAMP DR & THOMPSON PEAK PKWY"	"SCOTTSDALE"	"85255"	34	20	2/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"ROS01"	"ROSDCR70"	"Rosewood At Dc Ranch"	1	"DC Ranch"	"Desert Camp Dr & Thompson Peak Pkwy"	"Scottsdale"	"85255"	13	4	2/1/08 0:00:00	12/31/11 0:00:00				0	"EFL"	0	"NA"	" "
"ROS01"	"ROSGAT"	"Stone Gate"	1	"Estrella Mountain Ranch"	"Estrella Parkway & Ray Road"	"Goodyear"	"85338"	54	37	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"ROS01"	"ROSGAT70SR"	"Stone Gate In Montecito At Estrella"	1	"Estrella Mountain Ranch"	"Calistoga Dr. & 182nd Ave"	"Goodyear"	"85338"	16	1	1/1/08 0:00:00	12/31/11 0:00:00			6/1/11 0:00:00	0	"EFL"	1	"NA"	"Solar Addendum - for SR"
"ROS01"	"ROSPRO"	"Production Parcel G-3/A-30 -- Mountain Gate at Vis"	1	"Vistancia"	"137 Ave and Creosote"	"Peoria"	"85383"	65	48	12/1/06 0:00:00	12/31/11 0:00:00				0	"EFL"	0
"ROS01"	"ROSPRO70SR"	"Mountain Gate At Vistancia"	1	"Vistancia"	"137th Ave & Creosote"	"Peoria"	"85383"	18	1	1/1/08 0:00:00	12/31/11 0:00:00			6/1/11 0:00:00	0	"EFL"	1	"NA"	" Solar Addendum - for SR"
"MER01"	"SEDEL70SR"	"Sedella"	1		"Indian School Rd. & Citrus Rd."	"Goodyear"	"85338"	69	17	4/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	1	"NA"	" "
"SHEA2"	"SHBRIWE70"	"Brighton @ Watson Estates"	1	"Watson Estates"	"Yuma & Watson"	"Buckeye"	"85326"	81	0	5/1/11 0:00:00	12/31/11 0:00:00				0	"DRW"	0	"NA"	" "
