"BldrId"	"SubCode"	"LotNo"	"SiteId"	"SolarReady"	"SolarType"	"LotStatus"	"PlanNo"	"AddrNo"	"AddrDir"	"AddrName"	"AddrSufx"	"LtCity"	"LtState"	"LtZip"	"CkReqDate"	"PdDate"	"AmtPd"	"AmtPd_SR"	"H2OPV_Pd"	"PdDate_SR"	"InitialMeterSet"	"ComplianceDate"	"CkNumb"	"Dev"	"AppendDate"	"LotRecno"	"Comments"
"LEN01"	"LENEST70"	3048.00	163858289	"N"	"N/A"	"Paid"	"5021"	"5741"	"W"	"Plum"	"Rd"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		4/18/11 0:00:00	5/4/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31313
"LEN01"	"LENEST70"	3049.00	170068285	"N"	"N/A"	"Paid"	"5029"	"5745"	"W"	"Plum"	"Rd"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		7/6/11 0:00:00	6/28/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31314
"LEN01"	"LENEST70"	3050.00	172468283	"N"	"N/A"	"Paid"	"5021"	"5749"	"W"	"Plum"	"Rd"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		9/7/11 0:00:00	9/12/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31315
"LEN01"	"LENEST70"	3052.00	193068280	"N"	"N/A"	"Paid"	"5021"	"5805"	"W"	"Plum"	"Rd"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		11/4/11 0:00:00	11/10/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31316
"LEN01"	"LENEST70"	3053.00	199068288	"N"	"N/A"	"Paid"	"6013"	"5809"	"W"	"Plum"	"Rd"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		3/9/11 0:00:00	3/16/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31317
"LEN01"	"LENEST70"	3054.00	202168286	"N"	"N/A"	"Paid"	"5582"	"5754"	"W"	"Gambit"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		1/11/12 0:00:00	1/17/12 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31318
"LEN01"	"LENEST70"	3056.00	212168286	"N"	"N/A"	"Paid"	"5029"	"5746"	"W"	"Gambit"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		9/19/11 0:00:00	9/30/11 0:00:00	32050588	"Stetson Estates"	3/26/12 0:00:00	31319
"LEN01"	"LENVIS70"	3126.00	479068288	"N"	"N/A"	"Paid"	"6516"	"5552"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		1/18/11 0:00:00	1/31/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31320
"LEN01"	"LENVIS70"	3127.00	483068280	"N"	"N/A"	"Paid"	"6511"	"5546"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		6/15/11 0:00:00	5/12/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31321
"LEN01"	"LENVIS70"	3129.00	493068280	"N"	"N/A"	"Paid"	"6522"	"5534"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/17/11 0:00:00	10/24/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31322
"LEN01"	"LENVIS70"	3130.00	499068288	"N"	"N/A"	"Paid"	"6511"	"5528"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		8/8/11 0:00:00	8/16/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31323
"LEN01"	"LENVIS70"	3139.00	534168287	"N"	"N/A"	"Paid"	"6511"	"5527"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		3/8/11 0:00:00	3/10/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31324
"LEN01"	"LENVIS70"	3140.00	538168281	"N"	"N/A"	"Paid"	"6522"	"5533"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		6/27/11 0:00:00	7/11/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31325
"LEN01"	"LENVIS70"	3141.00	544168287	"N"	"N/A"	"Paid"	"6511"	"5539"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		5/31/11 0:00:00	6/22/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31326
"LEN01"	"LENVIS70"	3142.00	544858284	"N"	"N/A"	"Paid"	"6511"	"5545"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		11/29/11 0:00:00	8/19/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31327
"LEN01"	"LENVIS70"	3143.00	548458282	"N"	"N/A"	"Paid"	"6516"	"5551"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		5/10/11 0:00:00	5/12/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31328
"LEN01"	"LENVIS70"	3144.00	553858289	"N"	"N/A"	"Paid"	"6522"	"5557"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		9/12/11 0:00:00	9/23/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31329
"LEN01"	"LENVIS70"	3145.00	554858284	"N"	"N/A"	"Paid"	"6524"	"5563"	"W"	"Mine"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		2/3/11 0:00:00	2/23/11 0:00:00	32050588	"Stetson Vision"	3/26/12 0:00:00	31330
"MER01"	"MERNICPT70"	8.00	157270380	"N"		"Paid"	"1701  2201"	"911"	"E"	"Jacob"	"St"	"Chandler"	"AZ"	"85225"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		12/5/11 0:00:00	12/31/11 0:00:00	32050580	"Nicholas Point"	3/26/12 0:00:00	31331
"MER01"	"MERNICPT70"	44.00	351470386	"N"		"Paid"	"2443  2201"	"852"	"E"	"Harrison"	"St"	"Chandler"	"AZ"	"85225"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		11/28/11 0:00:00	12/31/11 0:00:00	32050580	"Nicholas Point"	3/26/12 0:00:00	31332
"MER01"	"MERNICPT70"	88.00	227070389	"N"		"Paid"	"1490  2201"	"896"	"E"	"Jacob"	"St"	"Chandler"	"AZ"	"85225"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		1/9/12 0:00:00	12/31/11 0:00:00	32050580	"Nicholas Point"	3/26/12 0:00:00	31333
"ROB01"	"ROBPEB70SR"		146317286	"Y"	"N/A"	"Paid"		"2016"	"N"	"164"	"AVE"	"GOODYEAR"	"AZ"	"853951811"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		8/29/11 0:00:00	9/30/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31334
"ROB01"	"ROBPEB70SR"		424807282	"Y"	"N/A"	"Paid"		"2558"	"N"	"164"	"DR"	"GOODYEAR"	"AZ"	"853951830"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		8/25/11 0:00:00	9/23/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31335
"ROB01"	"ROBPEB70SR"		272807282	"Y"	"N/A"	"Paid"		"2441"	"N"	"164"	"DR"	"GOODYEAR"	"AZ"	"853951829"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/8/11 0:00:00	8/9/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31336
"ROB01"	"ROBPEB70SR"		299761387	"Y"	"N/A"	"Paid"		"3226"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/8/11 0:00:00	9/30/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31337
"ROB01"	"ROBPEB70SR"		229656282	"Y"	"N/A"	"Paid"		"1990"	"N"	"165"	"DR"	"GOODYEAR"	"AZ"	"853951887"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/28/11 0:00:00	8/10/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31338
"ROB01"	"ROBPEB70SR"		955761386	"Y"	"N/A"	"Paid"		"16337"	"W"	"MONTEREY"	"WAY"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/13/11 0:00:00	10/11/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31339
"ROB01"	"ROBPEB70SR"		631271383	"Y"	"N/A"	"Paid"		"16317"	"W"	"FLOWER"	"CT"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/15/11 0:00:00	9/30/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31340
"ROB01"	"ROBPEB70SR"		979061382	"Y"	"N/A"	"Paid"		"16321"	"W"	"MONTEREY"	"WAY"	"GOODYEAR"	"AZ"	"853952804"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/21/11 0:00:00	10/12/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31341
"ROB01"	"ROBPEB70SR"		72186288	"Y"	"N/A"	"Paid"		"2219"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"853951804"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		8/4/11 0:00:00	8/9/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31342
"ROB01"	"ROBPEB70SR"		455761386	"Y"	"N/A"	"Paid"		"3263"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/28/11 0:00:00	10/11/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31343
"ROB01"	"ROBPEB70SR"		584517283	"Y"	"N/A"	"Paid"		"2377"	"N"	"165"	"DR"	"GOODYEAR"	"AZ"	"853951837"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/7/11 0:00:00	9/8/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31344
"ROB01"	"ROBPEB70SR"		460515281	"Y"	"N/A"	"Paid"		"3818"	"N"	"160"	"AVE"	"GOODYEAR"	"AZ"	"853958171"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/28/11 0:00:00	8/8/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31345
"ROB01"	"ROBPEB70SR"		995476285	"Y"	"N/A"	"Paid"		"2470"	"N"	"164"	"AVE"	"GOODYEAR"	"AZ"	"853951819"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/28/11 0:00:00	10/21/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31346
"ROB01"	"ROBPEB70SR"		25476289	"Y"	"N/A"	"Paid"		"2540"	"N"	"164"	"AVE"	"GOODYEAR"	"AZ"	"853951820"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/30/11 0:00:00	8/8/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31347
"ROB01"	"ROBPEB70SR"		344540384	"Y"	"N/A"	"Paid"		"16747"	"W"	"HOLLY"	"ST"	"GOODYEAR"	"AZ"	"853952570"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/17/11 0:00:00	11/14/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31348
"ROB01"	"ROBPEB70SR"		531271383	"Y"	"N/A"	"Paid"		"16310"	"W"	"CHEERY LYNN"	"RD"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/31/11 0:00:00	11/14/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31349
"ROB01"	"ROBPEB70SR"		63417281	"Y"	"N/A"	"Paid"		"16575"	"W"	"BERKELEY"	"RD"	"GOODYEAR"	"AZ"	"853951875"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/19/11 0:00:00	11/15/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31350
"ROB01"	"ROBPEB70SR"		218186286	"Y"	"N/A"	"Paid"		"2301"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"853951805"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		8/2/11 0:00:00	7/25/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31351
"ROB01"	"ROBPEB70SR"		391861381	"Y"	"N/A"	"Paid"		"3239"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"853952807"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/22/11 0:00:00	8/9/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31352
"ROB01"	"ROBPEB70SR"		878656282	"Y"	"N/A"	"Paid"		"16409"	"W"	"ALVARADO"	"DR"	"GOODYEAR"	"AZ"	"853951888"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/4/11 0:00:00	11/16/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31353
"ROB01"	"ROBPEB70SR"		4807282	"Y"	"N/A"	"Paid"		"16497"	"W"	"VIRGINIA"	"AVE"	"GOODYEAR"	"AZ"	"853951865"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		7/13/11 0:00:00	6/14/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31354
"ROB01"	"ROBPEB70SR"		395761385	"Y"	"N/A"	"Paid"		"3245"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/3/11 0:00:00	11/18/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31355
"ROB01"	"ROBPEB70SR"		555761386	"Y"	"N/A"	"Paid"		"16318"	"W"	"CHEERY LYNN"	"RD"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/4/11 0:00:00	11/22/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31356
"ROB01"	"ROBPEB70SR"		262417281	"Y"	"N/A"	"Paid"		"16448"	"W"	"BERKELEY"	"RD"	"GOODYEAR"	"AZ"	"853951872"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/10/11 0:00:00	12/6/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31357
"ROB01"	"ROBPEB70SR"		291066288	"Y"	"N/A"	"Paid"		"16445"	"W"	"HOLLY"	"ST"	"GOODYEAR"	"AZ"	"853951892"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		12/2/11 0:00:00	8/12/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31358
"ROB01"	"ROBPEB70SR"		399761387	"Y"	"N/A"	"Paid"		"3251"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/15/11 0:00:00	10/13/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31359
"ROB01"	"ROBPEB70SR"		387761388	"Y"	"N/A"	"Paid"		"3233"	"N"	"163"	"DR"	"GOODYEAR"	"AZ"	"853952807"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/10/11 0:00:00	12/2/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31360
"ROB01"	"ROBPEB70SR"		924117285	"Y"	"N/A"	"Paid"		"16583"	"W"	"BERKELEY"	"RD"	"GOODYEAR"	"AZ"	"853951875"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		12/20/11 0:00:00	10/5/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31361
"ROB01"	"ROBPEB70SR"		4440389	"Y"	"N/A"	"Paid"		"16720"	"W"	"BERKELEY"	"RD"	"GOODYEAR"	"AZ"	"853952548"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		12/2/11 0:00:00	10/21/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31362
"ROB01"	"ROBPEB70SR"		71415280	"Y"	"N/A"	"Paid"		"3684"	"N"	"160"	"AVE"	"GOODYEAR"	"AZ"	"853958108"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		9/28/11 0:00:00	8/9/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31363
"ROB01"	"ROBPEB70SR"		570561389	"Y"	"N/A"	"Paid"		"16326"	"W"	"CHEERY LYNN"	"RD"	"GOODYEAR"	"AZ"	"853952806"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		8/3/11 0:00:00	7/25/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31364
"ROB01"	"ROBPEB70SR"		437117289	"Y"	"PV 4."	"Paid"		"16454"	"W"	"BERKELEY"	"RD"	"GOODYEAR"	"AZ"	"853951872"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		12/21/11 0:00:00	12/20/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31365
"ROB01"	"ROBPEB70SR"		812640380	"Y"	"N/A"	"Paid"		"16732"	"W"	"HOLLY"	"ST"	"GOODYEAR"	"AZ"	"853952569"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/20/11 0:00:00	11/10/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31366
"ROB01"	"ROBPEB70SR"		879561384	"Y"	"N/A"	"Paid"		"16345"	"W"	"MONTEREY"	"WAY"	"GOODYEAR"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		10/20/11 0:00:00	11/14/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31367
"ROB01"	"ROBPEB70SR"		655761386	"Y"		"Paid"		"16309"	"W"	"FLOWER"	"CT"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		2/2/11 0:00:00	2/23/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31368
"ROB01"	"ROBPEB70SR"		479561384	"Y"		"Paid"		"16311"	"W"	"CHEERY LYNN"	"RD"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		1/20/11 0:00:00	1/28/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31369
"ROB01"	"ROBPEB70SR"		23186288	"Y"		"Paid"		"16347"	"W"	"WILSHIRE"	"DR"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		7/19/10 0:00:00	6/9/10 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31370
"ROB01"	"ROBPEB70SR"		958186287	"Y"		"Paid"		"16388"	"W"	"WILSHIRE"	"DR"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		12/15/10 0:00:00	1/12/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31371
"ROB01"	"ROBPEB70SR"		896956280	"Y"		"Paid"		"16413"	"W"	"ALVARADO"	"DR"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		2/18/11 0:00:00	3/14/11 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31372
"ROB01"	"ROBPEB70SR"		883217288	"Y"		"Paid"		"16452"	"W"	"WINDSOR"	"AVE"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		11/23/10 0:00:00	8/24/10 0:00:00	30250577	"PebbleCreek"	3/26/12 0:00:00	31373
"ROB01"	"ROBPEB70SR"		758217287	"Y"		"Paid"		"16464"	"W"	"WINDSOR"	"AVE"	"Goodyear"	"AZ"	"85395"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00	$100.00	$0.00		2/15/11 0:00:00	2/28/11 0:00:00	32050578	"PebbleCreek"	3/26/12 0:00:00	31374
"LEN01"	"LENASA70"	91.00	583538283	"N"	"N/A"	"Paid"	"451"	"16447"	"W"	"Cielo Grande"	"Ave"	"Surprise"	"AZ"	"85387"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		8/18/11 0:00:00	8/24/11 0:00:00	32050588	"Asante Horizon"	3/26/12 0:00:00	31375
"LEN01"	"LENELM70"	114.00	294370381	"N"	"N/A"	"Paid"	"6511"	"5811"	"E"	"White Pine"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/14/11 0:00:00	9/7/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31376
"LEN01"	"LENELM70"	116.00	305770383	"N"	"N/A"	"Paid"	"5021"	"5803"	"E"	"White Pine"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/26/11 0:00:00	11/1/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31377
"LEN01"	"LENELM70"	138.00	797021387	"N"	"N/A"	"Paid"	"5029"	"5723"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/27/11 0:00:00	11/3/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31378
"LEN01"	"LENELM70"	145.00	974021385	"N"	"N/A"	"Paid"	"6013"	"5714"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/4/11 0:00:00	10/6/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31379
"LEN01"	"LENELM70"	146.00	989421383	"N"	"N/A"	"Paid"	"6511"	"5718"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/12/11 0:00:00	10/21/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31380
"LEN01"	"LENELM70"	203.00	756021388	"N"	"N/A"	"Paid"	"6511"	"5804"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		9/15/11 0:00:00	9/20/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31381
"LEN01"	"LENELM70"	206.00	388021381	"N"	"N/A"	"Paid"	"6011"	"5818"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		12/2/10 0:00:00	12/7/10 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31382
"LEN01"	"LENELM70"	207.00	488021381	"N"	"N/A"	"Paid"	"6511"	"5822"	"E"	"Ashler Hills"	"Dr"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		6/7/11 0:00:00	6/7/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31383
"LEN01"	"LENELM70"	209.00	523021386	"N"	"N/A"	"Paid"	"6511"	"32308"	"N"	"58"	"Pl"	"Cave Creek"	"AZ"	"85331"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		10/11/11 0:00:00	10/18/11 0:00:00	32050588	"Lone Mountain"	3/26/12 0:00:00	31384
"LEN01"	"LENHOR70"	3196.00	753858289	"N"	"N/A"	"Paid"	"356"	"5443"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		3/22/11 0:00:00	3/31/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31385
"LEN01"	"LENHOR70"	3197.00	758458282	"N"	"N/A"	"Paid"	"3570"	"5439"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		7/18/11 0:00:00	8/26/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31386
"LEN01"	"LENHOR70"	3198.00	763858289	"N"	"N/A"	"Paid"	"3570"	"5435"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		8/9/11 0:00:00	8/15/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31387
"LEN01"	"LENHOR70"	3199.00	772858284	"N"	"N/A"	"Paid"	"358"	"5431"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		8/5/11 0:00:00	8/12/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31388
"LEN01"	"LENHOR70"	3200.00	779068288	"N"	"N/A"	"Paid"	"3570"	"5427"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		7/1/11 0:00:00	7/7/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31389
"LEN01"	"LENHOR70"	3201.00	783068280	"N"	"N/A"	"Paid"	"3570"	"5423"	"W"	"Fetlock"	"Trl"	"Phoenix"	"AZ"	"85083"	3/26/12 0:00:00	4/5/12 0:00:00	$1000.00		$0.00		7/8/11 0:00:00	7/14/11 0:00:00	32050588	"Stetson Horizon"	3/26/12 0:00:00	31390
